1.621062	997.475508
1.627345	996.805655
1.633628	996.057351
1.639911	995.230713
1.646195	994.325872
1.652478	993.342972
1.658761	992.282167
1.665044	991.143625
1.671327	989.927526
1.677610	988.634062
1.683894	987.263436
1.690177	985.815866
1.696460	984.291581
1.702743	982.690819
1.709026	981.013836
1.715310	979.260895
1.721593	977.432272
1.727876	975.528258
1.734159	973.549152
1.740442	971.495268
1.746726	969.366929
1.753009	967.164471
1.759292	964.888243
1.765575	962.538603
1.771858	960.115924
1.778141	957.620586
1.784425	955.052985
1.790708	952.413526
1.796991	949.702626
1.803274	946.920712
1.809557	944.068224
1.815841	941.145613
1.822124	938.153340
1.828407	935.091877
1.834690	931.961709
1.840973	928.763328
1.847256	925.497241
1.853540	922.163963
1.859823	918.764020
1.866106	915.297950
1.872389	911.766299
1.878672	908.169625
1.884956	904.508497
1.891239	900.783492
1.897522	896.995199
1.903805	893.144216
1.910088	889.231151
1.916372	885.256621
1.922655	881.221256
1.928938	877.125690
1.935221	872.970573
1.941504	868.756559
1.947787	864.484314
1.954071	860.154512
1.960354	855.767839
1.966637	851.324985
1.972920	846.826653
1.979203	842.273553
1.985487	837.666404
1.991770	833.005934
1.998053	828.292878
2.004336	823.527981
2.010619	818.711995
2.016902	813.845681
2.023186	808.929807
2.029469	803.965149
2.035752	798.952492
2.042035	793.892626
2.048318	788.786352
2.054602	783.634475
2.060885	778.437808
2.067168	773.197173
2.073451	767.913397
2.079734	762.587315
2.086018	757.219767
2.092301	751.811601
2.098584	746.363671
2.104867	740.876837
2.111150	735.351966
2.117433	729.789930
2.123717	724.191608
2.130000	718.557883
2.136283	712.889646
2.142566	707.187790
2.148849	701.453218
2.155133	695.686833
2.161416	689.889548
2.167699	684.062276
2.173982	678.205939
2.180265	672.321462
2.186548	666.409772
2.192832	660.471805
2.199115	654.508497
2.205398	648.520791
2.211681	642.509631
2.217964	636.475968
2.224248	630.420753
2.230531	624.344944
2.236814	618.249499
2.243097	612.135380
2.249380	606.003555
2.255664	599.854990
2.261947	593.690657
2.268230	587.511529
2.274513	581.318583
2.280796	575.112795
2.287079	568.895145
2.293363	562.666617
2.299646	556.428192
2.305929	550.180857
2.312212	543.925598
2.318495	537.663403
2.324779	531.395260
2.331062	525.122159
2.337345	518.845091
2.343628	512.565048
2.349911	506.283020
2.356194	500.000000
2.362478	493.716980
2.368761	487.434952
2.375044	481.154909
2.381327	474.877841
2.387610	468.604740
2.393894	462.336597
2.400177	456.074402
2.406460	449.819143
2.412743	443.571808
2.419026	437.333383
2.425310	431.104855
2.431593	424.887205
2.437876	418.681417
2.444159	412.488471
2.450442	406.309343
2.456725	400.145010
2.463009	393.996445
2.469292	387.864620
2.475575	381.750501
2.481858	375.655056
2.488141	369.579247
2.494425	363.524032
2.500708	357.490369
2.506991	351.479209
2.513274	345.491503
2.519557	339.528195
2.525840	333.590228
2.532124	327.678538
2.538407	321.794061
2.544690	315.937724
2.550973	310.110452
2.557256	304.313167
2.563540	298.546782
2.569823	292.812210
2.576106	287.110354
2.582389	281.442117
2.588672	275.808392
2.594956	270.210070
2.601239	264.648034
2.607522	259.123163
2.613805	253.636329
2.620088	248.188399
2.626371	242.780233
2.632655	237.412685
2.638938	232.086603
2.645221	226.802827
2.651504	221.562192
2.657787	216.365525
2.664071	211.213648
2.670354	206.107374
2.676637	201.047508
2.682920	196.034851
2.689203	191.070193
2.695486	186.154319
2.701770	181.288005
2.708053	176.472019
2.714336	171.707122
2.720619	166.994066
2.726902	162.333596
2.733186	157.726447
2.739469	153.173347
2.745752	148.675015
2.752035	144.232161
2.758318	139.845488
2.764602	135.515686
2.770885	131.243441
2.777168	127.029427
2.783451	122.874310
2.789734	118.778744
2.796017	114.743379
2.802301	110.768849
2.808584	106.855784
2.814867	103.004801
2.821150	99.216508
2.827433	95.491503
2.833717	91.830375
2.840000	88.233701
2.846283	84.702050
2.852566	81.235980
2.858849	77.836037
2.865133	74.502759
2.871416	71.236672
2.877699	68.038291
2.883982	64.908123
2.890265	61.846660
2.896548	58.854387
2.902832	55.931776
2.909115	53.079288
2.915398	50.297374
2.921681	47.586474
2.927964	44.947015
2.934248	42.379414
2.940531	39.884076
2.946814	37.461397
2.953097	35.111757
2.959380	32.835529
2.965663	30.633071
2.971947	28.504732
2.978230	26.450848
2.984513	24.471742
2.990796	22.567728
2.997079	20.739105
3.003363	18.986164
3.009646	17.309181
3.015929	15.708419
3.022212	14.184134
3.028495	12.736564
3.034779	11.365938
3.041062	10.072474
3.047345	8.856375
3.053628	7.717833
3.059911	6.657028
3.066194	5.674128
3.072478	4.769287
3.078761	3.942649
3.085044	3.194345
3.091327	2.524492
3.097610	1.933195
3.103894	1.420550
3.110177	0.986636
3.116460	0.631522
3.122743	0.355264
3.129026	0.157905
3.135309	0.039478
3.141593	0.000000
3.147876	0.039478
3.154159	0.157905
3.160442	0.355264
3.166725	0.631522
3.173009	0.986636
3.179292	1.420550
3.185575	1.933195
3.191858	2.524492
3.198141	3.194345
3.204425	3.942649
3.210708	4.769287
3.216991	5.674128
3.223274	6.657028
3.229557	7.717833
3.235840	8.856375
3.242124	10.072474
3.248407	11.365938
3.254690	12.736564
3.260973	14.184134
3.267256	15.708419
3.273540	17.309181
3.279823	18.986164
3.286106	20.739105
3.292389	22.567728
3.298672	24.471742
3.304955	26.450848
3.311239	28.504732
3.317522	30.633071
3.323805	32.835529
3.330088	35.111757
3.336371	37.461397
3.342655	39.884076
3.348938	42.379414
3.355221	44.947015
3.361504	47.586474
3.367787	50.297374
3.374071	53.079288
3.380354	55.931776
3.386637	58.854387
3.392920	61.846660
3.399203	64.908123
3.405486	68.038291
3.411770	71.236672
3.418053	74.502759
3.424336	77.836037
3.430619	81.235980
3.436902	84.702050
3.443186	88.233701
3.449469	91.830375
3.455752	95.491503
3.462035	99.216508
3.468318	103.004801
3.474601	106.855784
3.480885	110.768849
3.487168	114.743379
3.493451	118.778744
3.499734	122.874310
3.506017	127.029427
3.512301	131.243441
3.518584	135.515686
3.524867	139.845488
3.531150	144.232161
3.537433	148.675015
3.543717	153.173347
3.550000	157.726447
3.556283	162.333596
3.562566	166.994066
3.568849	171.707122
3.575132	176.472019
3.581416	181.288005
3.587699	186.154319
3.593982	191.070193
3.600265	196.034851
3.606548	201.047508
3.612832	206.107374
3.619115	211.213648
3.625398	216.365525
3.631681	221.562192
3.637964	226.802827
3.644247	232.086603
3.650531	237.412685
3.656814	242.780233
3.663097	248.188399
3.669380	253.636329
3.675663	259.123163
3.681947	264.648034
3.688230	270.210070
3.694513	275.808392
3.700796	281.442117
3.707079	287.110354
3.713363	292.812210
3.719646	298.546782
3.725929	304.313167
3.732212	310.110452
3.738495	315.937724
3.744778	321.794061
3.751062	327.678538
3.757345	333.590228
3.763628	339.528195
3.769911	345.491503
3.776194	351.479209
3.782478	357.490369
3.788761	363.524032
3.795044	369.579247
3.801327	375.655056
3.807610	381.750501
3.813893	387.864620
3.820177	393.996445
3.826460	400.145010
3.832743	406.309343
3.839026	412.488471
3.845309	418.681417
3.851593	424.887205
3.857876	431.104855
3.864159	437.333383
3.870442	443.571808
3.876725	449.819143
3.883009	456.074402
3.889292	462.336597
3.895575	468.604740
3.901858	474.877841
3.908141	481.154909
3.914424	487.434952
3.920708	493.716980
3.926991	500.000000
3.933274	506.283020
3.939557	512.565048
3.945840	518.845091
3.952124	525.122159
3.958407	531.395260
3.964690	537.663403
3.970973	543.925598
3.977256	550.180857
3.983539	556.428192
3.989823	562.666617
3.996106	568.895145
4.002389	575.112795
4.008672	581.318583
4.014955	587.511529
4.021239	593.690657
4.027522	599.854990
4.033805	606.003555
4.040088	612.135380
4.046371	618.249499
4.052655	624.344944
4.058938	630.420753
4.065221	636.475968
4.071504	642.509631
4.077787	648.520791
4.084070	654.508497
4.090354	660.471805
4.096637	666.409772
4.102920	672.321462
4.109203	678.205939
4.115486	684.062276
4.121770	689.889548
4.128053	695.686833
4.134336	701.453218
4.140619	707.187790
4.146902	712.889646
4.153185	718.557883
4.159469	724.191608
4.165752	729.789930
4.172035	735.351966
4.178318	740.876837
4.184601	746.363671
4.190885	751.811601
4.197168	757.219767
4.203451	762.587315
4.209734	767.913397
4.216017	773.197173
4.222301	778.437808
4.228584	783.634475
4.234867	788.786352
4.241150	793.892626
4.247433	798.952492
4.253716	803.965149
4.260000	808.929807
4.266283	813.845681
4.272566	818.711995
4.278849	823.527981
4.285132	828.292878
4.291416	833.005934
4.297699	837.666404
4.303982	842.273553
4.310265	846.826653
4.316548	851.324985
4.322831	855.767839
4.329115	860.154512
4.335398	864.484314
4.341681	868.756559
4.347964	872.970573
4.354247	877.125690
4.360531	881.221256
4.366814	885.256621
4.373097	889.231151
4.379380	893.144216
4.385663	896.995199
4.391947	900.783492
4.398230	904.508497
4.404513	908.169625
4.410796	911.766299
4.417079	915.297950
4.423362	918.764020
4.429646	922.163963
4.435929	925.497241
4.442212	928.763328
4.448495	931.961709
4.454778	935.091877
4.461062	938.153340
4.467345	941.145613
4.473628	944.068224
4.479911	946.920712
4.486194	949.702626
4.492477	952.413526
4.498761	955.052985
4.505044	957.620586
4.511327	960.115924
4.517610	962.538603
4.523893	964.888243
4.530177	967.164471
4.536460	969.366929
4.542743	971.495268
4.549026	973.549152
4.555309	975.528258
4.561593	977.432272
4.567876	979.260895
4.574159	981.013836
4.580442	982.690819
4.586725	984.291581
4.593008	985.815866
4.599292	987.263436
4.605575	988.634062
4.611858	989.927526
4.618141	991.143625
4.624424	992.282167
4.630708	993.342972
4.636991	994.325872
4.643274	995.230713
4.649557	996.057351
4.655840	996.805655
4.662123	997.475508
4.668407	998.066805
4.674690	998.579450
4.680973	999.013364
4.687256	999.368478
4.693539	999.644736
4.699823	999.842095
4.706106	999.960522
4.712389	1000.000000
4.718672	999.960522
4.724955	999.842095
4.731239	999.644736
4.737522	999.368478
4.743805	999.013364
4.750088	998.579450
4.756371	998.066805
4.762654	997.475508
4.768938	996.805655
4.775221	996.057351
4.781504	995.230713
4.787787	994.325872
4.794070	993.342972
4.800354	992.282167
4.806637	991.143625
4.812920	989.927526
4.819203	988.634062
4.825486	987.263436
4.831770	985.815866
4.838053	984.291581
4.844336	982.690819
4.850619	981.013836
4.856902	979.260895
4.863185	977.432272
4.869469	975.528258
4.875752	973.549152
4.882035	971.495268
4.888318	969.366929
4.894601	967.164471
4.900885	964.888243
4.907168	962.538603
4.913451	960.115924
4.919734	957.620586
4.926017	955.052985
4.932300	952.413526
4.938584	949.702626
4.944867	946.920712
4.951150	944.068224
4.957433	941.145613
4.963716	938.153340
4.970000	935.091877
4.976283	931.961709
4.982566	928.763328
4.988849	925.497241
4.995132	922.163963
5.001416	918.764020
5.007699	915.297950
5.013982	911.766299
5.020265	908.169625
5.026548	904.508497
5.032831	900.783492
5.039115	896.995199
5.045398	893.144216
5.051681	889.231151
5.057964	885.256621
5.064247	881.221256
5.070531	877.125690
5.076814	872.970573
5.083097	868.756559
5.089380	864.484314
5.095663	860.154512
5.101946	855.767839
5.108230	851.324985
5.114513	846.826653
5.120796	842.273553
5.127079	837.666404
5.133362	833.005934
5.139646	828.292878
5.145929	823.527981
5.152212	818.711995
5.158495	813.845681
5.164778	808.929807
5.171062	803.965149
5.177345	798.952492
5.183628	793.892626
5.189911	788.786352
5.196194	783.634475
5.202477	778.437808
5.208761	773.197173
5.215044	767.913397
5.221327	762.587315
5.227610	757.219767
5.233893	751.811601
5.240177	746.363671
5.246460	740.876837
5.252743	735.351966
5.259026	729.789930
5.265309	724.191608
5.271592	718.557883
5.277876	712.889646
5.284159	707.187790
5.290442	701.453218
5.296725	695.686833
5.303008	689.889548
5.309292	684.062276
5.315575	678.205939
5.321858	672.321462
5.328141	666.409772
5.334424	660.471805
5.340708	654.508497
5.346991	648.520791
5.353274	642.509631
5.359557	636.475968
5.365840	630.420753
5.372123	624.344944
5.378407	618.249499
5.384690	612.135380
5.390973	606.003555
5.397256	599.854990
5.403539	593.690657
5.409823	587.511529
5.416106	581.318583
5.422389	575.112795
5.428672	568.895145
5.434955	562.666617
5.441238	556.428192
5.447522	550.180857
5.453805	543.925598
5.460088	537.663403
5.466371	531.395260
5.472654	525.122159
5.478938	518.845091
5.485221	512.565048
5.491504	506.283020
5.497787	500.000000
5.504070	493.716980
5.510354	487.434952
5.516637	481.154909
5.522920	474.877841
5.529203	468.604740
5.535486	462.336597
5.541769	456.074402
5.548053	449.819143
5.554336	443.571808
5.560619	437.333383
5.566902	431.104855
5.573185	424.887205
5.579469	418.681417
5.585752	412.488471
5.592035	406.309343
5.598318	400.145010
5.604601	393.996445
5.610884	387.864620
5.617168	381.750501
5.623451	375.655056
5.629734	369.579247
5.636017	363.524032
5.642300	357.490369
5.648584	351.479209
5.654867	345.491503
5.661150	339.528195
5.667433	333.590228
5.673716	327.678538
5.680000	321.794061
5.686283	315.937724
5.692566	310.110452
5.698849	304.313167
5.705132	298.546782
5.711415	292.812210
5.717699	287.110354
5.723982	281.442117
5.730265	275.808392
5.736548	270.210070
5.742831	264.648034
5.749115	259.123163
5.755398	253.636329
5.761681	248.188399
5.767964	242.780233
5.774247	237.412685
5.780530	232.086603
5.786814	226.802827
5.793097	221.562192
5.799380	216.365525
5.805663	211.213648
5.811946	206.107374
5.818230	201.047508
5.824513	196.034851
5.830796	191.070193
5.837079	186.154319
5.843362	181.288005
5.849646	176.472019
5.855929	171.707122
5.862212	166.994066
5.868495	162.333596
5.874778	157.726447
5.881061	153.173347
5.887345	148.675015
5.893628	144.232161
5.899911	139.845488
5.906194	135.515686
5.912477	131.243441
5.918761	127.029427
5.925044	122.874310
5.931327	118.778744
5.937610	114.743379
5.943893	110.768849
5.950176	106.855784
5.956460	103.004801
5.962743	99.216508
5.969026	95.491503
5.975309	91.830375
5.981592	88.233701
5.987876	84.702050
5.994159	81.235980
6.000442	77.836037
6.006725	74.502759
6.013008	71.236672
6.019292	68.038291
6.025575	64.908123
6.031858	61.846660
6.038141	58.854387
6.044424	55.931776
6.050707	53.079288
6.056991	50.297374
6.063274	47.586474
6.069557	44.947015
6.075840	42.379414
6.082123	39.884076
6.088407	37.461397
6.094690	35.111757
6.100973	32.835529
6.107256	30.633071
6.113539	28.504732
6.119822	26.450848
6.126106	24.471742
6.132389	22.567728
6.138672	20.739105
6.144955	18.986164
6.151238	17.309181
6.157522	15.708419
6.163805	14.184134
6.170088	12.736564
6.176371	11.365938
6.182654	10.072474
6.188938	8.856375
6.195221	7.717833
6.201504	6.657028
6.207787	5.674128
6.214070	4.769287
6.220353	3.942649
6.226637	3.194345
6.232920	2.524492
6.239203	1.933195
6.245486	1.420550
6.251769	0.986636
6.258053	0.631522
6.264336	0.355264
6.270619	0.157905
6.276902	0.039478
6.283185	0.000000
